timestamp,event_type,steering,throttle,brake,instruction,user_response,button_pressed
1714162507.0105493,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714162507.014549,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714162507.030704,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714162507.0488133,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714162507.064103,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714162507.081147,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714162507.098192,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714162507.1137152,control,-0.01215269782583947,0,0,,,
1714162507.129759,control,-0.01215269782583947,0,0,,,
1714162507.1456013,control,-0.01215269782583947,0,0,,,
1714162507.1610081,control,-0.01215269782583947,0,0,,,
1714162507.1770074,control,-0.01215269782583947,0,0,,,
1714162507.1935446,control,-0.01215269782583947,0,0,,,
1714162507.2098482,control,-0.01215269782583947,0,0,,,
1714162507.2257562,control,-0.01215269782583947,0,0,,,
1714162507.2411659,control,-0.01215269782583947,0,0,,,
1714162507.2578726,control,-0.01215269782583947,0,0,,,
1714162507.2738876,control,-0.01215269782583947,0,0,,,
1714162507.2897851,control,-0.01215269782583947,0,0,,,
1714162507.3171043,control,-0.01215269782583947,0,0,,,
1714162507.3221505,control,-0.01215269782583947,0,0,,,
1714162507.3380318,control,-0.01215269782583947,0,0,,,
1714162507.3531096,control,-0.01215269782583947,0,0,,,
1714162507.3693507,control,-0.01215269782583947,0,0,,,
1714162507.3849337,control,-0.01215269782583947,0,0,,,
1714162507.4016411,control,-0.01215269782583947,0,0,,,
1714162507.4166636,control,-0.01215269782583947,0,0,,,
1714162507.432759,control,-0.01215269782583947,0,0,,,
1714162507.4620478,control,-0.01215269782583947,0,0,,,
1714162507.4680629,control,-0.01215269782583947,0,0,,,
1714162507.4835763,control,-0.01215269782583947,0,0,,,
1714162507.5026066,control,-0.01215269782583947,0,0,,,
1714162507.5171218,control,-0.01215269782583947,0,0,,,
1714162507.5491836,control,-0.01215269782583947,0,0,,,
1714162507.5551887,control,-0.01215269782583947,0,0,,,
1714162507.5853424,control,-0.01215269782583947,0,0,,,
1714162507.5918565,control,-0.01215269782583947,0,0,,,
1714162507.6229136,control,-0.01215269782583947,0,0,,,
1714162507.628071,control,-0.01215269782583947,0,0,,,
1714162507.647111,control,-0.01215269782583947,0,0,,,
1714162507.662309,control,-0.01215269782583947,0,0,,,
1714162507.6920466,control,-0.01215269782583947,0,0,,,
1714162507.697551,control,-0.01215269782583947,0,0,,,
1714162507.7255812,control,-0.01215269782583947,0,0,,,
1714162507.7301013,control,-0.01215269782583947,0,0,,,
1714162507.7568548,control,-0.01215269782583947,0,0,,,
1714162507.7618604,control,-0.01215269782583947,0,0,,,
1714162507.7889714,control,-0.01215269782583947,0,0,,,
1714162507.7939715,control,-0.01215269782583947,0,0,,,
1714162507.8236887,control,-0.01215269782583947,0,0,,,
1714162507.827764,control,-0.01215269782583947,0,0,,,
1714162507.8442738,control,-0.01215269782583947,0,0,,,
1714162507.8613026,control,-0.01215269782583947,0,0,,,
1714162507.8768291,control,-0.01215269782583947,0,0,,,
1714162507.8937109,control,-0.01215269782583947,0,0,,,
1714162507.9088578,control,-0.01215269782583947,0,0,,,
1714162507.9260354,control,-0.01215269782583947,0,0,,,
1714162507.9421248,control,-0.01215269782583947,0,0,,,
1714162507.957821,control,-0.01215269782583947,0,0,,,
1714162507.9738548,control,-0.01215269782583947,0,0,,,
1714162507.990644,control,-0.01215269782583947,0,0,,,
1714162508.0061586,control,-0.01215269782583947,0,0,,,
1714162508.0217133,control,-0.01215269782583947,0,0,,,
1714162508.0378838,control,-0.01215269782583947,0,0,,,
1714162508.0652227,control,-0.01215269782583947,0,0,,,
1714162508.0698102,control,-0.01215269782583947,0,0,,,
1714162508.0987968,control,-0.01215269782583947,0,0,,,
1714162508.1038013,control,-0.01215269782583947,0,0,,,
1714162508.1309476,control,-0.01215269782583947,0,0,,,
1714162508.1349485,control,-0.01215269782583947,0,0,,,
1714162508.1624904,control,-0.01215269782583947,0,0,,,
1714162508.1669967,control,-0.01215269782583947,0,0,,,
1714162508.1833732,control,-0.01215269782583947,0,0,,,
1714162508.199235,control,-0.01215269782583947,0,0,,,
1714162508.2148368,control,-0.01215269782583947,0,0,,,
1714162508.2308934,control,-0.01215269782583947,0,0,,,
1714162508.2597287,control,-0.01215269782583947,0,0,,,
1714162508.264731,control,-0.01215269782583947,0,0,,,
