timestamp,event_type,steering,throttle,brake,instruction,user_response,button_pressed
1714164263.33644,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.3807452,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.3842547,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.4007697,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.4169228,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.4440355,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.4485428,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.465223,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.493023,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.4985454,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.5135703,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.5300674,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.5461097,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.561264,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.5783,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.5940137,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.6115303,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.6265502,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.643024,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.6586187,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.6753292,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.6910515,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.707239,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.722754,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.7406483,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.768196,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.7731972,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714164263.788876,control,0.0,0.6212635577612914,0.6212635577612914,,,
