timestamp,event_type,steering,throttle,brake,instruction,user_response,button_pressed
1714163876.567947,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714163876.5859652,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714163876.6012614,control,0.0,0.6212635577612914,0.6212635577612914,,,
1714163876.6289582,control,-0.011313348846069202,0,0,,,
1714163876.6338692,control,-0.011313348846069202,0,0,,,
1714163876.6607554,control,-0.011313348846069202,0,0,,,
1714163876.6667602,control,-0.011313348846069202,0,0,,,
1714163876.6829698,control,-0.011313348846069202,0,0,,,
1714163876.7007496,control,-0.011313348846069202,0,0,,,
1714163876.7160156,control,-0.011313348846069202,0,0,,,
1714163876.7317321,control,-0.011313348846069202,0,0,,,
1714163876.7479327,control,-0.011313348846069202,0,0,,,
1714163876.7655995,control,-0.011313348846069202,0,0,,,
1714163876.7812483,control,-0.011313348846069202,0,0,,,
1714163876.7972252,control,-0.011313348846069202,0,0,,,
1714163876.8127642,control,-0.011313348846069202,0,0,,,
1714163876.8287385,control,-0.011313348846069202,0,0,,,
1714163876.844762,control,-0.011313348846069202,0,0,,,
1714163876.8610935,control,-0.011313348846069202,0,0,,,
1714163876.8771083,control,-0.011313348846069202,0,0,,,
1714163876.928967,control,-0.011313348846069202,0,0,,,
1714163876.9370806,control,-0.011313348846069202,0,0,,,
1714163876.9507816,control,-0.011313348846069202,0,0,,,
1714163876.9694421,control,-0.011313348846069202,0,0,,,
1714163876.984962,control,-0.011313348846069202,0,0,,,
1714163877.0029836,control,-0.011313348846069202,0,0,,,
1714163877.0174942,control,-0.011313348846069202,0,0,,,
1714163877.0349236,control,-0.011313348846069202,0,0,,,
1714163877.0506186,control,-0.011313348846069202,0,0,,,
1714163877.0787525,control,-0.011313348846069202,0,0,,,
1714163877.083879,control,-0.011313348846069202,0,0,,,
1714163877.1110303,control,-0.011313348846069202,0,0,,,
1714163877.1165094,control,-0.011313348846069202,0,0,,,
1714163877.1430345,control,-0.011313348846069202,0,0,,,
1714163877.1480348,control,-0.011313348846069202,0,0,,,
1714163877.1633127,control,-0.011313348846069202,0,0,,,
1714163877.1789615,control,-0.011313348846069202,0,0,,,
1714163877.1957014,control,-0.011313348846069202,0,0,,,
1714163877.211701,control,-0.011313348846069202,0,0,,,
1714163877.2278142,control,-0.011313348846069202,0,0,,,
1714163877.2438397,control,-0.011313348846069202,0,0,,,
1714163877.2598715,control,-0.011313348846069202,0,0,,,
1714163877.2750452,control,-0.011313348846069202,0,0,,,
1714163877.2910898,control,-0.011313348846069202,0,0,,,
1714163877.3075967,control,-0.011313348846069202,0,0,,,
1714163877.3229854,control,-0.011313348846069202,0,0,,,
1714163877.3395476,control,-0.011313348846069202,0,0,,,
1714163877.355071,control,-0.011313348846069202,0,0,,,
1714163877.3720965,control,-0.011313348846069202,0,0,,,
1714163877.3874872,control,-0.011313348846069202,0,0,,,
1714163877.4031148,control,-0.011313348846069202,0,0,,,
1714163877.41913,control,-0.011313348846069202,0,0,,,
1714163877.4356446,control,-0.011313348846069202,0,0,,,
1714163877.4511535,control,-0.011313348846069202,0,0,,,
1714163877.4686677,control,-0.011313348846069202,0,0,,,
1714163877.4950051,control,-0.011313348846069202,0,0,,,
1714163877.4995096,control,-0.011313348846069202,0,0,,,
1714163877.5273728,control,-0.011313348846069202,0,0,,,
1714163877.5318894,control,-0.011313348846069202,0,0,,,
1714163877.558961,control,-0.011313348846069202,0,0,,,
1714163877.5640361,control,-0.011313348846069202,0,0,,,
1714163877.5911195,control,-0.011313348846069202,0,0,,,
1714163877.5971205,control,-0.011313348846069202,0,0,,,
1714163877.623668,control,-0.011313348846069202,0,0,,,
1714163877.6286693,control,-0.011313348846069202,0,0,,,
1714163877.6447172,control,-0.011313348846069202,0.017267888969123124,0,,,
1714163877.6607456,control,-0.011313348846069202,0.03152288171889883,0,,,
1714163877.6762657,control,-0.011313348846069202,0.059365196501131035,0,,,
